pred_linear,pred_logistic
1370.0111130014839,1
1257.1435753370583,1
1024.3697247728253,1
-108.86166462944266,0
1715.7377222189325,1
1079.3163067848589,1
1215.514694730822,1
1014.8261117275159,0
1707.2146911707014,1
1089.7909873267936,1
1206.0664646810478,1
1060.6095747196644,1
1174.8092827826213,1
984.4922410428838,1
932.6611702383743,0
990.7631523353458,1
1065.8711451278232,1
1617.5568512243103,1
1002.3897755335837,0
1296.8911081936114,1
914.0132098319208,0
1083.5638148448948,1
1017.3147034960546,1
1268.4749829355458,1
1504.3806426227727,1
1116.466113016005,1
1022.1591499655266,1
1177.4278048090716,1
992.1873519399817,1
1095.535346221916,1
1424.5094341300758,1
948.9577703556009,0
1130.4288830584483,1
803.1009830338454,0
1064.4967155483002,1
1036.10390696925,1
1261.8292044379718,1
1554.5671932229518,1
994.727993247479,0
1273.469748138138,1
1399.6225170791959,1
1514.8942816941965,1
937.5621648668352,0
976.925632058437,0
1281.100401248819,1
1085.7438259617707,0
1213.303195249151,1
884.2916207441392,0
700.7457542158295,0
1092.148925769849,0
977.224391985309,0
1243.232501035655,1
1569.9834578503696,1
1078.1666247181395,1
1158.1030149229532,1
924.6927397850588,0
1949.467200030425,1
1047.7751112793521,1
1195.7559277640437,1
-90.39784904118233,0
1126.2831103714657,1
1098.9338695323868,0
1470.5517290766616,1
888.6005176234055,0
1178.0701408206216,1
1295.5947270484376,1
1203.6588015938642,1
903.6324559435624,0
1418.8386646049514,1
1069.7871439206037,1
959.6930075326404,0
844.0805257911198,0
983.9898841524548,0
831.2318560358616,0
1255.756972609406,1
1051.060299513796,1
1111.1351907353708,1
1287.3516000914644,1
994.8469440526839,1
908.3258459902413,0
1207.9404431059652,1
1153.9867651631625,1
1321.1364728003011,1
1077.502488043539,1
910.4623661826417,0
1142.322714362053,1
949.045954500079,0
984.9481414018625,1
1215.7854665360626,1
1017.6657539440607,1
1070.0776754677288,1
1401.2228037712616,1
843.8204685911608,0
933.1313581380556,0
1437.4842453474182,1
933.8173553938291,0
980.8296534370961,1
1195.040391022817,1
893.2366287383659,0
-117.8424465364792,0
770.4295307527543,0
1070.3163374356736,1
1023.5656787849985,1
894.0751534667804,0
694.749814542516,0
-144.20305082206755,0
1070.4773590337081,1
1108.2861843386963,1
1547.1108006872987,1
1133.9639280116828,1
954.9026634882764,1
983.1509741542347,0
1027.1243606760079,1
-128.83609456336285,0
1055.5324117830662,1
1007.6751422044774,1
796.4402717482528,0
991.2783925450683,0
905.5712055672435,0
1330.2342772924221,1
723.4980674643912,0
1324.4730970963742,1
707.0500018317367,0
1175.5056644395545,1
1085.903747138579,1
980.8146961691158,0
940.573003756354,0
1003.8060172110995,1
1192.767832987009,1
792.7505930038216,0
932.3647053514674,0
1040.9585167679982,1
1107.8722638821819,1
886.1689884114312,0
782.3450922848612,0
1067.4975789028335,0
905.8868420426815,0
1046.1083077988897,1
877.7321470514108,0
897.3886718359435,0
1095.3941603001265,1
1661.4636168329378,1
1463.4882411252652,1
1111.7725446419943,1
1096.6914588120235,1
1006.0898389171493,1
910.8370495059326,0
1199.4883196204073,1
1116.6480452789242,1
1442.7851046530698,1
1033.046199485183,1
931.5872876031578,0
1178.646471907345,1
1244.845259695655,1
1459.8793748259766,1
978.4695490900924,0
845.7915495281212,0
1079.342106804292,1
964.3820330710115,0
994.9235691188453,1
1075.1484868809519,1
1311.0447834085362,1
979.7418290969922,0
1058.2406499541983,0
910.526695042582,0
1022.133540282315,1
734.3877310643063,0
1312.1455206755265,1
908.1356247425558,0
1083.1647938568772,1
1045.1632567882089,1
1160.0903480328761,1
1204.2147366408558,1
1326.028438172769,1
1080.9317260503942,1
1055.755954230516,1
1218.0122316088452,1
1218.2314175149354,1
1281.9039131435973,1
886.1579101459403,0
1119.4141021200905,1
986.7184711282337,1
1062.290258905474,1
1265.5510616990255,1
1385.9846722911705,1
1321.1314691730247,1
1090.9120397509766,1
959.8952823933282,0
925.5291973347216,0
1207.2055737888884,1
1005.4323910709766,1
1045.488568592675,0
968.4472439164447,0
1580.2235938872452,1
1474.3348356587612,1
1352.694812511055,1
983.434317131301,0
817.658728862878,0
1227.8222346615598,1
1039.9551263947587,0
813.7023674309272,0
1407.192120592259,1
859.0086717602804,0
1089.1317251368207,1
1043.075867431385,1
1045.2558424623912,1
1239.3411381588182,1
878.5664289308897,0
1089.296281057337,1
1057.4530492466963,1
982.9084214443074,0
1149.7202204291934,1
800.9087035037178,0
1055.4573949821533,1
1321.8616523020062,1
976.346819704874,0
1198.5856365475784,1
980.2123290135728,1
1149.7924336014473,1
785.2314637333452,0
969.4870246188485,0
926.4572442014955,0
1144.6788223713884,1
1222.316360562792,1
959.7715762745324,1
-144.20305082206755,0
1148.465085658744,1
1177.5079355872738,1
983.9779348131011,0
870.3751579955035,0
998.0117621604431,1
972.63198688447,0
888.1669319786424,0
1468.97600232078,1
1165.1767130114615,1
956.240889911511,0
874.4024664568227,0
1095.4053115594393,0
911.2070403049981,0
1097.3131095771048,1
955.2334751504013,0
807.6342279645542,0
1527.1742245543885,1
1399.1288870670382,1
1349.5369559099083,1
1068.891421225406,1
727.1782160387152,0
1275.6928683632825,1
898.5419865386862,0
917.3060268089896,0
1129.2766256703676,1
1418.1723065495912,1
1068.0589915074684,1
1184.5902953670509,1
954.4716515322806,0
1093.100581533869,1
728.9822961023416,0
1163.2602166824572,1
911.8103984646972,0
1033.7703581882486,1
1249.3224462577946,1
1138.0449174747787,1
1398.0332170541983,1
996.1631519624282,0
785.5242906285321,0
988.5027819153534,1
1370.6500234265604,1
1193.7977765693458,1
892.7463139638999,0
895.080758950026,0
1142.3029552557805,1
961.407701031479,0
1232.850578742531,1
1159.5266282819393,1
874.254647038802,0
945.3497216958235,0
1103.7808792991639,1
1415.4944709137676,1
1001.6278694088437,0
1106.0329381730135,1
968.2422756075316,0
959.7515192815044,1
713.3639124318379,0
980.7886588980691,1
1058.0422121638712,1
833.4117955617257,0
1177.9595562461172,1
983.6463938755531,0
1071.7268754266127,1
926.4409876850506,0
1049.292918171122,1
956.6703293772905,1
1179.5004206600295,1
1070.8662165607416,1
1111.3689028883841,1
792.9789991880127,0
1147.5043064957858,1
970.0350764649328,0
1234.346524082981,1
922.493553585295,0
1169.4683571339658,1
904.9003451664777,0
1156.5443149870307,1
1236.3980216729026,1
923.5701115496206,0
1027.7404052633979,0
703.3531498474721,0
1123.1888939066046,1
942.2959750159611,0
1301.942212836107,1
840.12070973126,0
1018.4534415906388,0
1198.7154659067896,0
1018.2899996954981,0
994.1854922159669,0
873.58496663345,0
991.0447558132038,0
1067.50707686758,1
1138.2172391930944,1
1334.563024404644,1
1039.0161318504552,1
1475.6805569449275,1
1030.3618779388833,1
1233.0752752997503,1
931.0129779844788,0
1577.9710164683277,1
1047.8616663407804,1
860.8393438459602,0
1289.7499613072725,1
890.4480343862714,0
1072.6096125771455,1
1184.6502225099894,1
942.8093714985141,0
1360.6550071386703,1
1321.1680669710338,1
958.4224782644484,0
1345.3333022396841,1
1350.0431129046947,1
1385.5619213935443,1
1074.640576030554,1
976.461671421001,0
1210.5241534233937,1
1214.5368282748443,1
1120.2917158807775,0
-103.58711820979102,0
1009.2019535297375,0
805.714768832385,0
892.8576260523556,0
895.3287825089283,0
886.2960550430951,0
1275.463130150207,1
961.8459774284755,0
1000.5941075180882,0
912.9886981213415,0
891.9688088604627,0
1178.8280588260352,1
1054.1358786650458,1
942.5097700550266,0
1177.0460453114192,1
988.552474921925,0
1056.8245191462472,1
1495.1995289990896,1
906.9150998271946,0
1071.3175614853894,1
1243.3221410081285,1
860.2920235909243,0
915.3933169049103,0
842.2977067421633,0
1123.5934099748015,1
896.8018664083568,0
1130.3637328568218,1
1077.3604897745677,1
1292.78268575449,1
949.1113644703191,1
959.2652317083177,0
926.064594249603,0
1155.622067929031,1
824.6196672331971,0
1351.1440138505543,1
1059.1678887493224,1
1008.4939586500088,1
882.3540884095478,0
1420.271486064841,1
1365.7842746021483,1
948.6861385973036,0
690.508318544591,0
947.4884442977128,0
697.5691523816668,0
1156.7076521419988,1
1062.8773698473537,0
1103.7954340275076,1
1038.5498645276534,1
1124.6242330121893,1
1133.263334039967,1
1490.9256238071232,1
934.083032121559,0
-100.82229255410266,0
1132.3558287457672,1
906.7373044823473,0
945.1952833919421,1
804.0119339430069,0
1383.2819106822608,1
1009.4707222145055,1
869.208679327684,0
1446.0200263030756,1
1086.9019676597723,1
1233.2968358279006,1
1432.1241691009202,1
1085.7697805710513,0
966.0278397019764,0
1015.6189001942835,0
993.7345139987194,0
827.3234065962508,0
954.8587184737213,0
1576.8566065546659,1
1129.350071586071,1
860.4200572329735,0
1314.5070385900813,1
930.6893320570919,0
816.0697366805493,0
995.8065857180645,1
1335.6204370934342,1
882.9846529042288,0
1307.9367739342767,1
972.5707101555032,1
903.7868775152143,0
923.3477862871565,0
844.5951234256845,0
867.1897460155187,0
937.7946675592011,0
-114.96161404424561,0
1040.0629392111139,1
884.7637083667904,0
776.0843160035688,0
1421.7070273485356,1
1048.3702512560606,1
1479.966289228917,1
-114.47189919161633,0
1555.58306584078,1
1399.2400501923344,1
790.75475802643,0
1095.686416784482,1
1133.9023516496966,1
888.0110371871285,0
1316.164336532317,1
1207.83065047998,1
1296.177286874008,1
1172.3275000949272,1
1148.2330942600654,1
1052.9036808911321,1
1017.0894182029756,1
-143.29791820251648,0
868.8849231388238,0
770.7876088367766,0
1037.0993167679567,0
920.8742984413091,0
782.421522176442,0
1149.0932868710352,1
1521.4630620988182,1
1263.9070287344057,1
-103.40221141760912,0
894.4428130540139,0
1054.9444898377244,0
823.4380304412088,0
1573.3108542755308,1
1013.1447560670545,1
707.4957325465701,0
883.3568253070223,0
1090.8367483314066,1
-27.55447254157184,0
1214.775317782185,1
1240.4486899722524,1
899.5895828978366,0
1064.1213804936535,1
1014.696218594705,1
845.2406336935111,0
1235.1920387918324,1
1090.0052738850425,1
964.6911709392518,0
1348.9820372123866,1
1657.065014326879,1
1074.925396502672,1
974.3219694505016,0
1144.0086201953409,1
1345.1934896213743,1
1223.8020228383202,1
1367.403115864386,1
1653.1968703345092,1
1453.6189419208486,1
1007.8423845501787,1
1444.569341038011,1
772.7516295630469,0
797.7461664172379,0
990.268530227885,0
905.4504749188422,0
1380.7713679296858,1
1007.0945257998059,0
1648.5857333700455,1
899.9563556554872,0
1239.5875659488158,1
1011.626397603817,1
1337.2993408472444,1
979.201679414701,1
1021.576571164718,1
1524.98267681576,1
985.9761763232639,1
-61.48390243355425,0
1046.9707277282637,0
928.9478494676171,0
1010.3582030842571,1
999.4378807932516,0
1164.5908570151514,1
1186.5959926981795,1
952.7146252524666,0
1262.8708249150811,1
1462.288259249558,1
985.870088778508,0
1594.4766916980207,1
1026.347669253242,0
1363.9672044188253,1
1216.7890342950675,1
1019.5661406371867,1
1274.9503487993497,1
988.3030445459185,1
1048.3414388069111,1
951.1345003439737,0
1071.8784074014793,0
1088.005469500323,1
1343.5911268182758,1
817.4103791208804,0
861.216199556624,0
1076.2824594782976,1
1140.4856379018686,1
1134.1719273871201,1
1038.831482759315,1
832.3200047249989,0
979.4701024409588,0
966.1344417333025,0
960.1089752099647,0
935.771302794352,0
973.8162243950302,0
1384.7990978153487,1
1137.5727389118847,1
1380.4988625798308,1
1324.6885680198523,1
1082.509982834141,1
1432.2862808756747,1
1270.506296605111,1
1409.5659252024084,1
1231.63920937078,1
1246.8976528755313,1
963.8717912723778,0
1495.050082153719,1
1054.4175808068846,0
1105.1441792645974,1
802.6667606303917,0
1111.736998731105,1
1342.0182554157777,1
1139.1058132343392,1
711.3975906250669,0
992.1379702655735,0
1081.2477210087245,1
975.5849545057854,1
1313.0905039148977,1
817.0831782767139,0
1188.7282759836282,1
955.1047104505385,0
775.2661442586029,0
896.7822093390885,0
1122.5653581673473,1
953.8157540274835,1
1005.647714177451,0
795.9382186436593,0
1012.8200297083898,1
1089.7376119776359,1
-90.59744452522614,0
-130.93794646077913,0
1367.4993031697595,1
839.6727935035908,0
1042.1130025495975,0
1144.1907975301783,1
1477.180458328595,1
821.4399565615976,0
986.6181213007362,0
1075.524962516354,1
1332.5668426204625,1
1158.2796608359456,1
1024.744592288814,1
1285.2096145332134,1
1162.9251831847307,1
772.4844418439811,0
780.3610717663969,0
1067.6495328819872,1
1001.1765738371466,1
1192.3222982047876,1
1175.842586043023,1
887.8153987335173,0
1045.0356242087537,1
1000.7879987299117,1
1027.797257801826,0
1056.57991317505,1
1386.0222102298353,1
774.9091748831955,0
1092.6799802283415,1
1446.530171775319,1
1523.7549651827476,1
757.5491065960593,0
1387.4444481243274,1
759.059545308678,0
904.912630281265,0
882.3102627224741,0
1096.9465902256609,1
872.3942734902835,0
1033.512562893742,1
1242.342052615253,1
-70.98247843303716,0
1224.1665797586888,1
1294.636415440987,1
1142.4327320101297,1
793.01241964205,0
720.9588334779617,0
1166.1270913141905,1
920.5827388525028,0
1402.7495576371937,1
946.2675624347223,0
1262.3192683105096,1
861.2543486926734,0
948.7742429185404,1
936.4182640357134,0
710.1755169449693,0
1012.2662891458378,0
1073.3295937054304,1
1283.6382896890445,1
989.0481138533801,1
1080.823697768655,1
732.7999618411354,0
908.5485716429612,0
650.2778406398675,0
1640.4647600927765,1
853.411358406398,0
1061.6744138733463,1
1264.940162814911,1
1255.7360960244634,1
933.7791067241328,0
680.1616596504534,0
1311.6968554444454,1
992.8105974200704,0
888.6797581842758,0
754.4231003924501,0
860.6761845697929,0
937.6538159027302,0
988.1819578326533,0
869.9197753180035,0
1191.2374142020399,1
816.305306662042,0
1306.5433126040798,1
899.4144100983485,0
988.9598045009755,0
1085.3002763308043,1
989.7836903052914,1
1047.4803020652193,1
1291.3284795482123,1
1295.5845356349441,1
684.9294690686999,0
1059.6031013401257,1
1011.7872194934697,0
738.2339344513157,0
1400.4624095693646,1
1007.5962276303493,1
993.0523157619489,1
1030.3308611338607,1
919.0977194817788,0
818.6719495536915,0
915.179971427697,0
824.2310604221495,0
789.2725262672197,0
1555.916902938768,1
1140.000858730497,1
982.8738309970685,0
-106.3379042455706,0
969.3253335996765,1
1091.54111133461,1
-144.20305082206755,0
1093.8995803466382,1
926.1779280626926,0
1033.9286225569033,1
957.1358217579907,1
1264.4338650842637,1
1286.5657989186836,1
1001.6200671004997,0
1103.756729066667,1
1094.3910493278418,1
1149.8425893464007,1
1000.2010186393877,0
904.9390577762255,0
913.8236843981834,0
1541.6377254262545,1
818.8544262292646,0
892.7335052829385,0
729.0974600758733,0
1104.3927883572019,1
1063.5193282865455,1
978.9690369308157,0
1100.857689553305,1
986.0299664961925,1
1208.120498926116,1
992.3355879380296,1
906.4637837308438,0
1158.7945973273665,1
1441.5879092325442,1
958.7402267713871,0
1127.5291277714425,1
943.2818252450281,0
758.4281559942503,0
1027.1794896097508,1
1385.6519977917237,1
1286.5130754380543,0
1046.8901241231415,1
1154.0710978460904,1
850.9021765462589,0
1307.9093248239396,1
1378.37113097238,1
1438.414235903256,1
1378.3860723910855,1
925.1656266583643,0
1025.6862059526675,1
1161.1244111514943,1
997.4305890319857,0
1282.2048366525469,1
855.3775506794257,0
732.4398557984523,0
1088.1589092123202,1
1596.0536418811039,1
678.9252441526323,0
1036.6923001047926,1
-144.20305082206755,0
727.2099969476199,0
1042.3577229225236,0
901.3146203176902,0
904.4888631737451,0
1304.7743979533,1
897.0498990560479,0
824.8675566691326,0
719.0996575213642,0
1150.7705261403514,1
-120.41782189631203,0
876.563433813019,0
973.4932208265224,0
901.4295023754839,0
888.5811987084927,0
798.8236688457962,0
760.9286801922417,0
1434.8516274231367,1
788.5057980501122,0
1399.7618626459962,1
925.4268701203464,0
1270.0821625867193,1
995.2033802198165,1
709.8876569498275,0
1148.1211765560565,1
1123.3228218465676,1
1051.2609516570599,1
954.6524872688365,0
-144.20305082206755,0
1022.7793337765012,1
1583.2799235147754,1
1701.3089019970255,1
945.11167790502,0
1062.9494641250426,1
-113.14424442227823,0
1400.294125461265,1
936.6726106980957,0
1069.364212394576,1
1069.8930608877183,1
1061.0533687968737,0
911.1188204648066,0
761.8973093802813,0
1042.1304582519867,1
904.863234364464,0
1502.3391931482788,1
1077.2931357290208,1
1192.120515531843,1
1012.0151190957163,0
876.5922730058535,0
789.4685561144948,0
1289.5609887944229,1
1330.366001655254,1
978.5162468311731,0
1161.4203882160093,1
825.4731435071712,0
893.5062437924275,0
1028.317124961916,0
1178.3542558169752,1
1028.0831702127086,1
849.828478288401,0
926.682357357359,0
961.7676803657705,0
1104.7406939302405,1
884.2621993283857,0
920.4943628731376,0
1268.4006948076203,1
1031.3820158745714,0
1009.7730604723702,0
810.1364897945958,0
1304.1704016428077,1
915.9683601233816,0
890.1201209010242,0
698.2218251224142,0
799.2039987628193,0
1125.353014868598,1
929.938833235784,0
1155.804298167433,1
885.9308084374303,0
1385.9093758576955,1
992.161294926055,1
1045.8731532400873,1
877.895879497122,0
1074.5686831121645,1
1151.5732907891236,1
716.4479540379048,0
921.9810240901561,0
958.0471712246391,0
1080.8812278270602,1
1206.5491799316865,1
820.285393278059,0
913.9835171423861,0
1032.0136038558708,1
1092.8056268888038,1
1165.9866829550028,1
1520.0851250217515,1
1080.6742770832107,1
1036.9905870224588,1
738.7179508860577,0
-51.607390976036186,0
847.3507616065209,0
1595.117773864867,1
1096.9382957125429,1
-106.90085800306588,0
809.407900913581,0
852.0543507469683,0
1603.4790305042952,1
1709.0975878258118,1
1500.9122738827393,1
1725.1512491493295,1
-116.84508277959208,0
1383.6774274633224,1
1132.658728808913,1
1006.9308938222429,1
887.0061155091803,0
981.1255658404466,0
1123.056419601052,1
1230.4675944816122,1
1081.8063615344777,1
1076.7767573069661,1
1307.166909917111,1
993.1610887157997,0
999.0971499182723,0
964.3615119196525,0
810.408146919625,0
1088.3272402023526,1
943.8574494463237,0
1204.9584278755633,1
1059.1693062148784,1
1181.8720001580045,1
1040.124483501341,1
980.006665703779,0
1133.1398229212748,1
948.9781902485587,0
1111.2105928080891,1
1357.121897715316,1
884.7462972570231,0
1527.5945437662224,1
873.3846143122264,0
804.8856298669502,0
1068.4724282252332,1
-104.18578812314922,0
1440.9108696237608,1
1371.9272432158118,1
1031.163965248735,1
1036.4443556965573,1
1437.2416431015317,1
1075.7317952564601,1
1482.4107803487004,1
873.3443596726297,0
1068.4050935410296,1
835.2123730222042,0
1369.174166450067,1
891.1078143315133,0
1423.1739581734964,1
966.2360495341641,0
1040.4718512550664,1
1322.2344527378661,1
-103.9640715856417,0
851.120937491922,0
1420.8722325662725,1
1046.6301429853515,0
827.8813504597088,0
1406.0023315351941,1
1069.0720935351706,1
1465.0811327919794,1
-105.19689892983047,0
1181.1168133387603,1
1234.1413398003526,1
1079.1117366775022,1
1116.9213143084064,0
945.6573663878075,0
916.4014775587946,0
1139.9116431256411,1
1495.0141848725611,1
914.5290578915485,0
1184.9422752777841,1
879.0819613302124,0
952.645763931228,0
651.3513756798693,0
1285.5041423081586,1
1243.2751745523324,1
957.2023412820704,0
1109.7088562644874,1
1579.9212062381007,1
955.3019562151202,1
-144.20305082206755,0
1084.8469558265474,1
795.7540300697158,0
1146.4591198106862,1
989.8857210466466,0
792.8765890684854,0
1260.0380017323978,1
1163.4179452966682,1
989.992449540795,0
1259.2506440261686,1
912.7042929498591,0
1497.7768891328158,1
1143.140831504121,1
881.0558006683871,0
1677.0103375275148,1
1126.426736496926,1
1446.8182646034536,1
1201.4168630461197,1
1006.8838100915232,0
1463.088437318377,1
977.8272780225518,1
1040.5012914088877,1
1040.202751138552,1
-117.16867851806569,0
1223.5655175035045,1
1404.2009081980275,1
1044.9043248928226,1
1611.2310660197688,1
1041.654509999004,1
1153.3309559479833,1
-100.33322677342699,0
845.7070397767657,0
1472.1742250114482,1
1433.4853539517326,1
927.4355149079594,0
1371.735929616103,1
722.5211628065572,0
903.0620331830164,0
1023.3607575836065,0
983.7834355854566,1
1069.9509555165157,1
1289.689597147189,1
1471.939475636068,1
1439.3949800634525,1
990.133996424268,1
907.3296287616049,0
814.9151950656941,0
1047.528897545579,1
914.0386861263185,0
1041.9316865827514,1
991.7472287277632,0
1122.6128622728747,1
1247.4134158662237,1
912.5625203106335,0
1122.8441997971186,1
-106.22234192653468,0
-144.20305082206755,0
987.6325920891904,0
674.7602961865559,0
1041.7841131665848,1
-144.20305082206755,0
1047.2675009231082,0
978.4331361847334,0
1026.0422440391287,1
1021.2589008799226,0
945.5987484761481,0
1160.9948984219134,1
1631.7310190920202,1
878.4222664124563,0
1047.6206372399333,1
958.8584001033652,0
888.6917696577239,0
964.5748991793076,0
916.4561813148981,1
1023.1296081893304,1
1057.5629600043944,1
1211.7695128840724,1
1397.4839650723393,1
1135.6596814280122,1
910.4393237482121,0
832.5652508273364,0
893.359487724902,0
779.2912498592444,0
989.3662405042538,0
1320.3854310637753,1
-113.27169459091851,0
849.2105357025872,0
839.5009809153331,0
1095.9477388244295,1
1077.204849226756,1
1181.6773789519334,1
887.1570896350718,0
1264.2094539675525,1
1031.0294035098707,1
1099.435500747712,1
914.6824235035888,0
678.0849622756394,0
708.1471417120854,0
1138.9380820207246,1
1250.2936390035484,1
966.7155049762941,0
1044.1488757657273,0
987.3358098733015,0
1080.6643388345465,1
1144.4103148735485,1
1285.284611353929,1
1055.9289998549011,1
-88.88658562356909,0
1103.6603330960165,1
841.1687107346754,0
818.0250109491265,0
1284.4101581515467,1
1556.3910518407338,1
1618.4473448347942,1
976.669139584967,0
850.5471320347244,0
1416.220019927831,1
1275.708172611219,1
1071.4298601293958,0
1141.3988419881548,1
795.0417769062952,0
807.5781038992368,0
1015.4546498829866,0
1275.5999722420358,1
1058.3027694661287,1
997.58001485162,0
1391.575196454698,1
-111.89262940006324,0
1220.2660245299653,1
915.2588433129007,0
851.8733106830247,0
1268.0088605197695,1
1097.672246467169,1
1435.24633984045,1
970.2978260372035,0
1087.5820388086272,1
948.055925856256,0
1000.7559877683628,1
792.0099423772963,0
-109.40473711944901,0
-144.20305082206755,0
1046.062599860941,1
927.0849549065412,0
812.0472763749848,0
959.2439197709889,0
1084.0170902000611,1
1095.458350077077,1
893.2759447770145,0
1159.056421783245,1
1199.1012848707037,1
1394.3819982061516,1
1354.3156779518517,1
876.4481699735655,0
1096.1701519210558,1
849.9297587450858,0
1216.428441438449,1
1167.9290602355984,1
846.554317468063,0
1036.4548036737126,1
1065.8321028058065,0
-82.91578075105781,0
1023.440043201355,1
1229.3377277925647,1
1167.2016160031594,1
1295.7480095704198,1
1358.727660727358,1
1481.3209920008394,1
880.4208217966129,0
974.0743136821524,0
1153.0191762775137,1
941.7380390311524,0
980.1656562779605,0
1079.8901501756068,1
766.7485224253214,0
1502.3897338264628,1
1235.7005299305142,1
1207.4861159801244,1
1051.5632199443526,1
1043.4377781807593,1
1165.4415049511242,1
1060.670179085973,0
889.2280038061219,0
847.0579828700273,0
930.5651981439332,0
797.5107249202824,0
1083.4826058268663,1
1022.9069913470978,1
1275.3785507575024,1
978.0811147617279,0
1006.0771140772705,0
1076.6824830659236,1
908.7179203777393,0
830.8133014777563,0
1260.3654584973328,1
-122.74909117900575,0
942.5368492229604,0
1268.985588879022,1
1079.3425188300243,1
1154.371411124994,1
1155.9724857803278,1
1169.6905976855573,1
1209.1089204824234,1
728.3329951115024,0
909.5682848394601,0
1074.28317923097,1
1050.816869961585,1
1398.991965904122,1
-99.57132660384127,0
1434.616463199783,1
1117.1153516097072,1
988.5977690784533,1
1192.2956972451261,1
1303.6159664152106,1
851.3555038477184,0
1267.1335575272417,1
1252.9752803956533,1
-78.3707645997099,0
970.7575119832645,0
1560.3014423913773,1
-86.57066076766137,0
963.9302994785584,0
813.059525724794,0
1110.2902072378388,1
1107.5192177046745,1
1037.1602114350042,1
755.7798753907329,0
1058.105601786482,1
1067.029160394475,1
928.5917024308972,0
1018.3338433474031,1
1025.9507421274075,1
-81.84888084572412,0
1030.9138203626153,1
809.3476394038587,0
825.7760775954946,0
1177.720157693364,1
1128.1374021009904,1
1527.4848111289593,1
990.6635037370921,1
1068.8871167109799,1
1367.186782541265,1
1029.826535802256,1
1142.5646689858631,1
858.7336276902688,0
891.268340000828,0
826.8535433084438,0
1431.027971949975,1
1757.7958945649375,1
1431.817339207046,1
1102.6414936863737,1
1365.8932324289926,1
1212.6604693890567,1
1038.7903105479743,1
1095.2181737583385,1
1242.3818213076088,1
1249.903234272779,1
969.8854110042558,0
1176.3106385301328,1
1354.101960182938,1
1259.4170605043887,1
952.715319541356,0
1012.4214904345201,0
1265.7259168310566,1
875.9310773961013,0
1174.909639935489,1
1529.9235146915898,1
1144.820631587511,1
1094.85906039742,1
1276.7778616894996,1
922.5558337520292,0
989.3662011670225,0
747.1833010969767,0
1062.6683215961973,1
1258.3765725802537,1
1248.0203879535798,1
776.6701222387227,0
822.1090939900103,0
844.4065361893795,0
787.9753829786416,0
1380.3535222730743,1
1025.2593451561293,1
-108.76099555671271,0
1031.3611967252418,0
1070.9856521212496,0
1211.1208886690983,1
1094.906976696143,1
1021.1162989229651,1
1041.9452532558753,1
1243.4240146557402,1
951.028465277775,0
1035.811820974744,1
975.2131177259279,0
1224.9327291739298,1
1162.0139654075765,1
854.9075077310595,0
1016.818483170508,1
1450.7250967969442,1
1303.0455243446743,1
1016.3744673901989,1
955.7463790946589,0
985.9851165189275,0
980.7648781421473,0
1042.8852859479973,0
876.3775436403431,0
1191.1844947886598,1
811.2054372144743,0
1488.0510209014149,1
998.9044716500233,0
1438.3196058587969,1
1397.839219881014,1
1458.2737703156631,1
-116.94510278036864,0
-110.50557079132363,0
1170.7510380727258,1
870.8147361079381,0
885.0754098043155,0
871.9376003828902,0
1157.1946401201592,1
991.9514540076251,0
1359.047923407693,1
984.6479958466583,0
1262.3801691201752,1
1354.9609677441822,1
1495.196735759827,1
1300.6084166161459,1
-125.41239413556673,0
1018.568357289249,1
-144.20305082206755,0
905.1149821138466,0
1002.5451993105873,0
1097.262881665362,1
1248.7569350444642,1
1117.001380800144,1
937.6087382191495,1
1002.4022156326251,0
824.3544894027493,0
1062.727132487534,1
1190.9870178842787,1
837.1917457747529,0
1625.7772901517324,1
1388.8567310343901,1
1314.686238499862,1
981.8874648843858,0
1730.933017686575,1
929.7319672223383,0
879.0584049464148,0
1288.106425837408,1
879.0480932310611,0
1090.7281286602445,1
764.5745153198345,0
968.4280456982243,0
894.0507517481136,0
1079.8220233629863,1
797.9623697028743,0
1018.430347607266,1
1156.7451257695227,1
914.2057458843815,0
1680.3715946466004,1
1143.3882234861962,1
1001.0515521395653,1
766.1760022452743,0
1265.2956923285728,1
1100.2465273064388,1
1478.3751856652477,1
1347.6457962554434,1
1217.6719604588773,1
748.25814118876,0
866.3111910512192,0
1302.3316366989807,1
1116.1961259801033,1
1616.6762552145187,1
1059.3599197700119,1
1161.595579523933,1
981.6586859743137,0
1109.459287257698,1
868.9887098263299,0
1083.7304587192743,1
820.0536497413583,0
940.6231815115106,0
1047.7429874154832,1
1060.6685122526685,1
765.3868684784013,0
1430.2903425431466,1
1408.6953504316282,1
976.6663528401576,1
814.0765963418808,0
1146.8502438528049,1
1096.6787837322395,1
1083.2494098224379,1
971.7617437433097,0
1528.8057517491422,1
820.8457870566967,0
1010.1808365878561,0
1511.3178947998958,1
1013.4345687299302,0
854.1191432227896,0
1009.0753904195353,1
1527.429275141686,1
-85.59877329980736,0
1150.7759319637512,0
1034.0857071630344,1
1064.6582129885558,1
1053.160870045176,1
-117.24666548104938,0
1761.6669892354666,1
1182.294100161168,1
898.143467890175,0
1402.6855591243025,1
783.6843569804746,0
1061.3642184001972,1
1380.8574074315966,1
1009.4534803733169,0
945.818350043972,0
-115.65352066873197,0
1034.6153202579465,1
841.3796392625682,0
1190.526323792507,1
941.3924942597832,0
